BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
1048813,245,East 87 Street,10028,Manhattan,Active,1,NYC Health Department Inspection,2021,,,,2020,,,1015330022,-73.951252,40.778895,108,5,14602,MN0803
1048819,230,East 88 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015330032,-73.95193,40.77965,108,5,14602,MN0803
1048824,235,East   87 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015330122,-73.951963,40.778863,108,5,14602,MN0803
1048876,200,East   90 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015350003,-73.951792,40.781237,108,5,15401,MN0803
1048914,1751,2 Avenue,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015370022,-73.949318,40.781222,108,5,15403,MN0803
1048918,245,East 93 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015397501,-73.949342,40.782682,108,5,15403,MN0803
1049245,205,East   95 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015410001,-73.949475,40.784378,108,8,15601,MN0803
1049250,325,East 79 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015420014,-73.954289,40.773025,108,5,13800,MN0803
1049251,333,East 79 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015420019,-73.954151,40.772968,108,5,13800,MN0803
1049261,301,East   79 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015427501,-73.954693,40.773193,108,5,13800,MN0803
1049854,345,East   81 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015440019,-73.952952,40.774183,108,5,13800,MN0803
1049916,303,East 83 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015460001,-73.952774,40.775767,108,5,13800,MN0803
1049931,353,East   83 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015460023,-73.951929,40.775412,108,5,13800,MN0803
1049961,325,East 84 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015470012,-73.95194,40.77625,108,5,14601,MN0803
1049968,351,East 84 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015470023,-73.951499,40.776063,108,5,14601,MN0803
1050007,336,East   86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015480036,-73.950404,40.7773,108,5,14601,MN0803
1050009,328,East 86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015480040,-73.950578,40.777374,108,5,14601,MN0803
1050025,305,East   86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015490001,-73.951458,40.777764,108,5,14602,MN0803
1050030,345,East 86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015490018,-73.950166,40.777218,108,5,14602,MN0803
1050044,301,East 87 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015500001,-73.951068,40.778486,108,5,14602,MN0803
1050054,360,East 88 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015507501,-73.949104,40.778461,108,5,14602,MN0803
1050185,1743,First Avenue,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015530024,-73.947366,40.779646,108,5,15401,MN0803
1050233,1760,Second Avenue,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015547501,-73.949101,40.78148,108,5,15402,MN0803
1050288,345,East   93 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015560023,-73.946545,40.781501,108,5,15402,MN0803
1050335,333,East 95 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015580020,-73.946677,40.783197,108,8,15601,MN0803
1050339,306,East   96 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015580040,-73.946189,40.783855,108,8,15601,MN0803
1050349,425,East   79 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015590010,-73.951957,40.772045,108,5,13603,MN0803
1050350,435,East 79 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015590019,-73.951795,40.771976,108,5,13603,MN0803
1050352,420,East 80 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015590033,-73.951253,40.772618,108,5,13603,MN0803
1050360,401,East   80 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015600001,-73.952115,40.772997,108,5,13603,MN0803
1050368,445,East 80 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015600021,-73.95091,40.772492,108,5,13603,MN0803
1050396,444,East   82 Street,10028,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1015610021,-73.949562,40.773567,108,5,13603,MN0803
1050459,451,East 83 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015630020,-73.949652,40.774454,108,5,13604,MN0803
1050470,444,East 84 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015630032,-73.949297,40.775115,108,5,13604,MN0803
1050520,400,East 85 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015640047,-73.94982,40.776164,108,5,14401,MN0803
1050529,1646,First Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015650001,-73.949556,40.776614,108,5,14401,MN0803
1050534,415,East 85 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015650009,-73.949048,40.775856,108,5,14401,MN0803
1050542,446,East   86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015650028,-73.94756,40.776105,108,5,14401,MN0803
1050543,444,East 86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015650029,-73.947751,40.776185,108,5,14401,MN0803
1050547,401,East 86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015660001,-73.949307,40.776858,108,5,14402,MN0803
1050548,425,East   86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015660010,-73.948387,40.77647,108,5,14402,MN0803
1050550,445,East 86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015660017,-73.947549,40.776119,108,5,14402,MN0803
1050596,440,East 88 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015670031,-73.94714,40.777634,108,5,14402,MN0803
1050614,401,East   88 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015680001,-73.948172,40.778087,108,5,14402,MN0803
1050621,1675,York Avenue,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015680021,-73.946071,40.777386,108,5,14402,MN0803
1050634,1725,York Avenue,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015690016,-73.945367,40.778349,108,5,15200,MN0803
1050638,402,East   90 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015697501,-73.947142,40.779272,108,5,15200,MN0803
1050730,417,East 90 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015700012,-73.946908,40.779192,108,5,15200,MN0803
1050731,423,East 90 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015700015,-73.94681,40.779151,108,5,15200,MN0803
1050756,1755,York Avenue,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015710022,-73.944597,40.779425,108,5,15200,MN0803
1050763,1775,York Avenue,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015730022,-73.94426,40.780004,108,8,15200,MN0803
1050764,501,East 79 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015760001,-73.950095,40.771259,108,5,13602,MN0803
1050765,505,East   79 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015760005,-73.949932,40.77119,108,5,13602,MN0803
1050766,515,East 79 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015760014,-73.949524,40.771017,108,5,13602,MN0803
1050768,10,East End Avenue,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015760027,-73.947781,40.770819,108,5,13602,MN0803
1050869,1520,York Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015770001,-73.949715,40.772362,108,5,13602,MN0803
1050870,511,East 80 Street,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015770008,-73.949383,40.771849,108,5,13602,MN0803
1050880,520,East 81 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015777501,-73.948357,40.772224,108,5,13602,MN0803
1051129,1540,York Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015780001,-73.949252,40.772996,108,5,13602,MN0803
1051163,525,East   82 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015790015,-73.947833,40.772858,108,5,13604,MN0803
1051164,60,East End Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015790023,-73.946559,40.772501,108,5,13604,MN0803
1051175,500,East   83 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015790049,-73.948204,40.773822,108,5,13604,MN0803
1051198,80,East End Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015800023,-73.946129,40.773093,108,5,13604,MN0803
1051221,110,East End Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015810030,-73.945475,40.773982,108,5,14401,MN0803
1051229,510,East   85 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015810045,-73.947106,40.775018,108,5,14401,MN0803
1051230,500,East 85 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015810049,-73.947272,40.775089,108,5,14401,MN0803
1051237,515,East   85 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015820005,-73.947027,40.775004,108,5,14401,MN0803
1051245,120,East End Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015820023,-73.945518,40.774474,108,5,14401,MN0803
1051246,130,East End Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015820030,-73.944951,40.774698,108,5,14401,MN0803
1051247,544,East   86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015820031,-73.9456,40.77533,108,5,14401,MN0803
1051248,530,East 86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015820034,-73.946001,40.775487,108,5,14401,MN0803
1051251,510,East 86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015820046,-73.946571,40.775706,108,5,14401,MN0803
1051264,525,East   86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015830012,-73.946131,40.775553,108,5,14402,MN0803
1051265,535,East   86 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015830015,-73.945827,40.775437,108,5,14402,MN0803
1051287,500,East 87 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015830150,-73.946282,40.776447,108,5,14402,MN0803
1051311,500A,East 87 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015837501,-73.946282,40.776447,108,5,14402,MN0803
1051312,501,East 87 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015840001,-73.946271,40.776461,108,5,14402,MN0803
1051349,180,East End Avenue,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015850023,-73.943646,40.776501,108,5,14402,MN0803
1051376,1,East End Avenue,10075,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015890002,-73.94799,40.770492,108,5,13601,MN0803
1051377,25,East End Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015890019,-73.94738,40.771337,108,5,13601,MN0803
1051378,33,East End Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015890023,-73.946903,40.771513,108,5,13601,MN0803
1051379,45,East End Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015890034,-73.946942,40.771938,108,5,13601,MN0803
1051380,55,East End Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015890041,-73.946783,40.77216,108,5,13601,MN0803
1051381,1,Gracie Terrace,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015900007,-73.94653,40.772308,108,5,13601,MN0803
1051382,75,East End Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015900008,-73.946295,40.772833,108,5,13601,MN0803
1051383,610,East 83 Street,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015900019,-73.945963,40.772879,108,5,13601,MN0803
1051385,10,Gracie Square,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015900030,-73.94502,40.773299,108,5,13601,MN0803
1051386,85,East End Avenue,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015900036,-73.946028,40.773195,108,5,13601,MN0803
1051388,1,Gracie Square,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015900042,-73.945558,40.773538,108,5,13601,MN0803
1051389,7,Gracie Square,10028,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015900044,-73.945212,40.773384,108,5,13601,MN0803
1051394,31-33,West 110 Street,10026,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1015940017,-73.950707,40.797512,110,9,18600,MN1001
1051437,1150,5 Avenue,10128,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1016020001,-73.955329,40.787889,111,8,16002,MN1101
1051439,9,East 96 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016020009,-73.955333,40.787735,111,8,16002,MN1101
1051441,17,East 96 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016020013,-73.955138,40.78765,111,8,16002,MN1101
1051443,49,East 96 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016020020,-73.954091,40.787205,111,8,16002,MN1101
1051446,65,East 96 Street,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016027501,-73.953243,40.78685,111,8,16002,MN1101
1051456,12,East 97 Street,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016020060,-73.95408,40.788067,111,8,16002,MN1101
1051458,1158,5 Avenue,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016020069,-73.954993,40.788352,111,8,16002,MN1101
1051478,16,East   98 Street,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016030060,-73.954144,40.788915,111,8,16002,MN1101
1051480,1165,5 Avenue,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016030069,-73.954549,40.788989,111,8,16002,MN1101
1051482,1170,Fifth Avenue,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016040001,-73.954433,40.789156,111,8,16800,MN1101
1051485,1425,Madison Avenue,10029,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1016040023,-73.953032,40.788758,111,8,16800,MN1101
1051486,1200,5 Avenue,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016077501,-73.953388,40.791138,111,8,16800,MN1101
1051489,1214,Fifth Avenue,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016077503,-73.952376,40.791313,111,8,16800,MN1101
1051491,1215,Fifth Avenue,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016080001,-73.9529,40.79181,111,8,16800,MN1101
1051496,1216,5 Avenue,10029,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1016080069,-73.952174,40.792101,111,8,16800,MN1101
1051499,1230,Fifth Avenue,10029,Manhattan,Active,2,Self-Reported Annual Inspection,2021,,,,2021,,,1016100001,-73.951992,40.793072,111,8,16800,MN1101
1051513,1249,Fifth Avenue,10029,Manhattan,Active,3,Self-Reported Annual Inspection,2021,,,,2021,,,1016110001,-73.951175,40.794181,111,8,16800,MN1101
1051516,1255,Fifth Avenue,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016137501,-73.95055,40.79505,111,9,17401,MN1101
1051578,1270,5 Avenue,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016140001,-73.950029,40.795745,111,9,17401,MN1101
1051695,1245,Park Avenue,10128,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016240001,-73.952149,40.786647,111,8,15802,MN1101
1051717,1249,Park Avenue,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016240069,-73.95225,40.786946,111,8,15802,MN1101
1051954,1405,Park Ave,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016320001,-73.948703,40.791797,111,8,16600,MN1101
1052015,105,East 106 Street,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016340003,-73.947428,40.792741,111,8,17200,MN1101
1052876,321,East 111 Street,10029,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1016830013,-73.939233,40.793459,111,8,18000,MN1102
1053192,1468,5 Avenue,10035,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017170033,-73.945271,40.802313,110,9,19000,MN1001
1053222,86,West 119 Street,10026,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017170069,-73.947892,40.803788,110,9,19000,MN1001
1053499,55,West 125 Street,10027,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017230010,-73.94427,40.80727,110,9,20000,MN1001
1053887,45,West 132 Street,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017300009,-73.940481,40.811476,110,9,21200,MN1002
1053888,25,West 132 Street,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017300025,-73.940029,40.811289,110,9,21200,MN1002
1053890,2186,5 Avenue,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017300036,-73.938494,40.811593,110,9,21200,MN1002
1053892,10,West 135 Street,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017300045,-73.938196,40.812973,110,9,21200,MN1002
1053895,40,West 135 Street,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017300064,-73.939644,40.813586,110,9,21200,MN1002
1053898,470,Lenox Avenue,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017300075,-73.94165,40.813008,110,9,21200,MN1002
1053899,506,Lenox Avenue,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017340001,-73.940659,40.814358,110,9,21200,MN1002
1053936,620,Lenox Avenue,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017370001,-73.938264,40.817647,110,9,21400,MN1002
1053938,45,West 139 Street,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017370015,-73.937604,40.816099,110,9,21400,MN1002
1053939,60,West 142 Street,10037,Manhattan,Active,1,Self-Reported Annual Inspection,2021,,,,2021,,,1017370059,-73.936439,40.817987,110,9,21400,MN1002
